,acc+bvp_XAp0,acc+bvp_XAp1,acc+bvp_XAp2,acc+bvp_XCond1,acc+bvp_XCond2,acc+bvp_XDist,acc+bvp_XFuzz1,acc+bvp_XFuzz2,acc+bvp_XK2_1,acc+bvp_XK2_2,acc+bvp_XPermEn,acc+bvp_XSamp0,acc+bvp_XSamp1,acc+bvp_XSamp2,acc+bvp_XSpec
0,3.29862456338627,-1.1222157848666146,-0.07000221209589644,1.5544150520727882,1.5617605134555792,0.7155322632973085,2.111449833566656,1.1011731305595318,1.113518710301083,1.231591552425498,0.6357360191111145,2.0887289811829204,1.006946409899123,1.1174527071300242,0.9056393371675244
1,2.2649499122890964,-0.7023109585237466,-0.342325956731817,0.6579481484603741,0.6508916462967589,0.6266493080846358,2.5910904704165367,1.658748176872722,1.2159949411778384,1.3923212033507988,0.6652988471865258,1.8255230993808642,1.0938656075857933,0.8968191956471938,0.9452268649445525
2,3.1850753520557693,-1.3815056025871213,-0.2736090872002756,1.2089470190889602,1.205796954395185,0.638411698334827,2.625326247137618,2.35307536786459,1.6806898262553367,2.298717782307786,0.648888643467878,2.466019474069518,1.548897954521261,1.5965897699562515,0.9188401045496093
3,3.7250692074591814,-0.9553695866453384,-0.13081236584477884,1.4061932342117056,1.4142075992754066,0.6219299102848171,2.5315377609607035,1.1940973958140066,1.2289398554721975,1.0022101533251255,0.6652988471865258,2.463536624051808,1.117186227102301,0.727640354605201,0.9253074850471851
4,4.012664496540448,-1.4844153761891528,-0.2528808060498435,0.7829764557239762,0.7919683155269194,0.3614150576414734,2.5358129222578847,3.419782439375467,1.8545668322046072,6.543665620334972,0.6668815377411301,2.3028073399112845,1.6599243355089242,6.058538912772303,0.9530921770536798
5,4.16793914419953,-1.2983378591940968,-0.2779009760984426,1.3290739096541944,1.3479490641670944,0.5172954750175555,2.5464757904579134,3.648405531528588,2.344608109088498,6.271821250395281,0.6528756675646988,2.7777576135270303,2.051945978064325,4.6319512086657335,0.9383433523382794
6,3.4357574178689663,-1.0236338430039391,-0.2784787670805518,0.5279962607213665,0.5320575984295122,0.43579691047059393,2.3181071673998463,2.83240552794099,2.926370768729275,2.9074604460896154,0.6509067234006624,2.159158376529763,2.6098387836161185,1.884977598060156,0.9381977408957947
7,1.7447620765436611,-0.6530588636903181,-0.28672512690756125,0.7267163858275772,0.7338904688822009,0.217104915255681,1.9071731747613616,1.4704928429155466,1.0237507150158514,0.8572534410710981,0.6403206450210053,1.1263261272356253,0.8577244298238745,0.6502846062204293,0.9585399418895256
8,2.6108199178666007,-0.9892857683527464,-0.3082825728348243,0.9123137594665733,0.8932846413463792,0.5980748881724506,2.1843864574312875,1.6554199450179867,1.5197142921050875,1.321756534945414,0.6584896970785714,1.839759945283238,1.265043423325115,1.1928821176317779,0.9515889348422214
9,3.884491538736041,-1.6376113836070907,-0.36558120045435016,1.3085959353806624,1.3079822132858507,0.6579569216895643,2.57182253200425,2.565667722719859,2.0960816484706024,1.0103503426754807,0.6333676938231112,2.3851216484633597,2.0184691641263623,0.9471901234940554,0.9347418825127922
10,2.4536709022290792,-0.8588667060640576,-0.4153515052436649,0.9563031663000249,0.9468438046358006,0.596071311717129,2.260777562738116,2.1091416339735805,1.5140514685384825,1.4658545316337337,0.6403206450210053,1.7588406224709454,1.284449241849932,1.2495056366250616,0.9348512981162325
11,2.0284058971577266,-0.6455593062896922,-0.3154498847738547,0.7921322911912247,0.7781335104290458,0.49343816264878065,2.0712626809428363,1.8802247442252011,1.4356877289032886,1.5536481284670127,0.6380535849069913,1.6774193907896522,1.2671973819589084,1.2101857585106544,0.9415719829858048
12,2.028989373140042,-0.567351388555525,-0.3254843582448335,0.9375381572555157,0.928168806710775,0.6669627103593821,2.089720679032435,1.7211267588499153,1.2662637232619334,1.1178028690018624,0.676637947632344,1.623649531917119,1.1164074653201776,0.9351387297907175,0.9495138470213432
13,1.7599072416783956,-0.491546372844448,-0.25943627620336474,0.9276569529181994,0.9302468235092283,0.76217245707148,2.6325190950996578,2.136027890514558,1.641864030188371,1.499910794160803,0.6284777104787076,1.7647281301770246,1.3069257249384323,0.8969395018010835,0.9371624987718731
14,1.1190503040788788,-0.14422938890029158,-0.26607364772520037,0.7692787546001436,0.7415703366578323,0.6405842131361215,2.1970369977562445,1.5227167034384435,0.847609921707425,0.6386925754934814,0.6602640781246099,1.277898456918543,0.7231016584547303,0.4472532167666915,0.9435666437729213
15,1.0133975711122096,-0.0856064356172096,-0.13775784686370823,0.28922259120732874,0.28546468280492,0.32852470277943147,2.8325641499479506,2.3076287479529065,0.9569410970316788,0.9685642065826582,0.6509067234006624,0.9558981864689344,0.6982465715719618,0.5487961262914322,0.9395421973009256
16,2.230686695102811,-0.705818992769822,-0.24076429240848565,1.2099686382024197,1.202195964369676,0.7447216489706526,2.9511774802302435,2.9526151241351597,2.1808419987899272,4.045498767000773,0.6309483474627791,2.123323769496685,1.7468111432292082,3.1554034019126274,0.9310889602950742
17,2.542156496021699,-0.8851011691996911,-0.34643546079234905,1.1912765321582508,1.167279831778193,0.7340015644947738,2.630238047043354,3.0450252446684245,3.4061356988143547,4.2803287322810375,0.6509067234006624,2.3214281807955257,2.779861481568861,2.7227563484919055,0.9370243171465472
